data offer,data plan,signal strength,satisfaction,churn
6,8,7,43,51.6078
4,6,9,86,84.6541
4,8,6,92,88.6946
7,8,7,29,41.1318
6,8,6,16,29.0306
6,7,6,66,68.5523
4,8,6,22,32.239599999999996
5,8,6,6,20.1506
4,7,9,16,29.002399999999998
7,7,6,26,37.1073
6,7,8,14,28.2177
5,5,6,64,64.5177
4,6,7,73,72.5662
5,8,9,30,41.911699999999996
4,7,6,50,54.0183
7,7,6,62,66.1413
5,5,9,15,27.4043
5,5,6,100,93.55170000000001
5,7,7,50,55.635000000000005
5,7,6,56,59.6723
6,7,6,17,29.0338
7,5,9,22,34.6798
6,6,6,65,66.9425
5,8,6,64,66.9276
4,6,8,96,91.9174
4,8,7,33,41.9128
7,8,7,6,22.582299999999996
7,6,9,17,31.450599999999998
5,5,9,3,17.7263
7,8,8,21,35.4815
4,7,8,99,95.14020000000001
5,5,8,2,16.1181
5,7,8,34,43.5327
7,6,6,48,54.047000000000004
4,7,8,16,28.200699999999998
6,7,7,94,91.93599999999999
5,5,7,76,74.9974
6,6,8,93,91.1279
7,7,9,67,72.5789
5,7,6,16,27.412300000000002
6,8,8,74,77.411
5,5,7,85,82.2559
7,5,7,62,65.3364
5,8,7,61,65.3098
7,8,7,80,82.26329999999999
5,5,8,70,70.9601
6,8,9,61,67.7282
7,5,8,88,87.10709999999999
5,5,9,31,40.3083
4,7,8,88,86.2687
5,8,8,70,73.37
4,7,7,22,32.238
6,7,7,37,45.9655
7,5,9,13,27.4213
4,8,6,47,52.4021
7,8,8,61,67.7415
5,6,8,82,81.44139999999999
6,5,8,71,72.5816
5,5,8,17,28.2156
4,5,7,82,79.0214
7,8,7,45,54.035799999999995
5,5,6,74,72.5827
5,7,8,51,57.2432
7,7,9,20,34.6734
4,5,9,34,41.9128
7,7,6,21,33.074799999999996
5,6,6,76,74.999
5,5,7,56,58.8674
5,6,8,12,24.9864
4,6,6,95,89.5075
6,7,9,72,75.7964
6,7,7,70,72.58
7,6,9,18,32.257099999999994
7,8,8,3,20.964499999999997
4,7,7,20,30.624999999999996
4,7,8,77,77.3972
5,7,7,62,65.313
4,8,9,58,63.6787
5,8,9,59,65.3002
4,5,8,91,87.0816
6,5,6,9,20.9752
4,6,6,47,50.7955
4,8,9,74,76.58269999999999
6,5,6,21,30.6532
7,7,9,23,37.0929
5,7,6,27,36.2838
4,7,6,31,38.6948
5,7,9,45,53.2059
4,5,9,92,88.68979999999999
5,5,7,20,29.833399999999997
7,6,6,65,67.7575
5,5,8,97,92.7356
6,7,7,5,20.1575
4,8,6,78,77.4036
5,8,9,21,34.6532
4,8,6,78,77.4036
5,6,7,69,70.1552
5,8,7,7,21.7588
6,8,9,88,89.5037
6,8,6,59,63.7101
7,5,7,43,50.012899999999995
6,5,7,81,79.8449
5,5,8,68,69.3471
5,8,8,96,94.339
6,6,8,80,80.6434
5,7,8,55,60.4692
4,7,9,49,55.6169
5,5,6,62,62.9047
7,5,6,71,71.7932
7,6,9,31,42.7416
5,7,9,0,16.9134
4,7,8,58,62.0737
6,5,7,27,36.2939
7,5,9,23,35.4863
5,7,6,92,88.7063
7,7,7,87,87.10549999999999
6,8,7,83,83.86779999999999
4,8,7,93,90.30279999999999
4,8,8,97,94.3305
4,7,9,72,74.1664
6,8,8,10,25.795
5,6,7,30,38.7017
5,5,9,35,43.5343
7,6,7,75,76.6242
4,6,8,39,45.9469
4,8,6,46,51.5956
5,7,7,40,47.56999999999999
5,6,8,18,29.8254
7,5,6,81,79.8582
4,7,8,76,76.5907
7,7,8,36,46.7757
4,6,8,40,46.7534
7,8,6,19,32.265100000000004
5,8,8,25,37.0775
5,5,6,26,33.8707
5,5,9,86,84.66579999999999
6,5,6,16,26.6207
4,7,9,95,92.71589999999999
7,7,8,4,20.967699999999997
5,7,9,69,72.5619
6,7,6,7,20.9688
4,5,6,18,26.6037
4,8,8,64,67.716
4,8,6,79,78.2101
4,5,7,100,93.53840000000001
4,6,9,52,57.2331
5,6,8,77,77.40889999999999
6,8,9,31,43.5332
5,7,7,13,25.7945
7,7,8,100,98.3917
4,5,9,70,70.9468
5,7,7,9,22.5685
5,7,6,50,54.8333
6,6,8,6,20.962400000000002
7,7,6,20,32.268299999999996
5,5,9,99,95.1503
4,5,7,63,63.6979
6,5,8,50,55.6451
6,6,9,13,27.4096
5,6,8,4,18.534399999999998
4,8,8,2,17.712999999999997
4,7,8,42,49.16969999999999
6,7,9,88,88.7004
4,5,7,55,57.2459
5,8,9,83,84.6562
5,6,7,26,35.4757
5,7,9,48,55.6254
7,8,9,26,40.3157
6,6,9,90,89.5101
7,8,6,98,95.9786
6,7,7,49,55.6435
6,7,7,27,37.9005
6,5,7,65,66.9409
4,7,7,63,65.30449999999999
5,8,8,97,95.1455
6,5,6,70,70.1717
7,8,7,4,20.969299999999997
7,5,7,28,37.9154
6,8,7,97,95.15880000000001
6,7,6,23,33.8728
4,5,8,83,80.6296
4,5,8,40,45.9501
4,6,8,70,70.94839999999999
7,5,8,35,44.3626
4,7,8,69,70.9452
7,8,6,31,41.9431
6,8,6,75,76.6141
4,8,6,34,41.9176
7,7,9,53,61.2879
7,8,7,81,83.06979999999999
4,6,8,65,66.9159
5,8,9,77,79.8172
7,8,6,34,44.3626
6,6,8,49,55.64190000000001
7,8,9,3,21.766199999999998
7,5,6,6,19.3707
4,6,8,38,45.1404
7,8,8,26,39.513999999999996
4,7,9,88,87.07039999999999
5,7,6,24,33.8643
6,6,8,31,41.1249
5,8,6,55,59.6691
5,8,8,78,79.822
6,8,9,78,81.4387
5,8,8,5,20.947499999999998
6,8,6,32,41.9346
4,6,9,45,51.587599999999995
5,6,6,5,17.7375
7,8,8,94,94.356
4,8,8,26,37.069
6,5,7,87,84.6839
5,8,7,72,74.1813
6,6,8,100,96.77340000000001
4,6,9,39,46.748599999999996
4,8,8,59,63.683499999999995
7,6,7,79,79.8502
5,8,6,12,24.989600000000003
7,8,8,94,94.356
4,6,6,69,68.5385
7,6,6,4,18.561
4,7,7,8,20.946999999999996
7,8,6,54,60.4926
5,8,8,6,21.753999999999998
6,5,8,42,49.1931
5,5,8,17,28.2156
4,6,6,70,69.345
5,5,7,61,62.8999
7,7,6,75,76.6258
7,8,6,87,87.1071
7,8,9,77,81.4472
7,5,8,79,79.84859999999999
7,7,7,89,88.71849999999999
7,7,9,46,55.642399999999995
7,5,8,57,62.105599999999995
7,8,9,31,44.3482
6,7,6,61,64.5198
7,8,9,30,43.5417
6,5,9,4,19.3478
6,5,9,27,37.8973
7,8,9,100,99.9967
5,5,9,57,61.2773
5,5,8,23,33.05459999999999
5,6,9,36,45.144099999999995
5,7,6,5,18.5408
5,6,6,43,48.384499999999996
4,8,7,9,22.556799999999996
4,5,9,34,41.9128
6,5,9,0,16.1218
6,7,6,20,31.4533
7,8,7,71,75.00479999999999
7,8,9,58,66.1237
6,6,8,31,41.1249
5,8,6,73,74.1861
5,8,8,2,18.528
4,6,9,7,20.940599999999996
6,6,8,79,79.8369
6,5,6,34,41.137699999999995
7,5,6,99,94.3752
6,8,7,19,32.2518
4,8,6,80,79.0166
7,7,7,56,62.104
5,8,9,73,76.5912
4,8,9,42,50.774699999999996
6,5,7,15,26.6159
5,8,8,40,49.175
7,8,9,40,51.6067
6,5,7,12,24.1964
4,6,9,35,43.5226
5,6,9,20,32.2401
6,7,9,56,62.8924
6,7,6,63,66.1328
6,7,9,94,93.5394
7,7,9,72,76.6114
6,8,9,33,45.1462
7,7,9,0,18.5434
6,7,7,61,65.3215
6,8,7,15,29.0258
7,5,8,6,20.9741
6,8,9,19,33.855199999999996
7,5,7,34,42.7544
5,6,7,72,72.57469999999999
4,7,6,31,38.6948
7,8,9,31,44.3482
4,8,6,75,74.9841
6,7,7,6,20.964
7,6,9,35,45.9676
4,5,8,58,60.4671
7,6,6,24,34.691
7,7,7,27,38.7155
7,6,9,49,57.2586
7,5,6,56,59.6957
6,8,9,76,79.8257
7,5,9,94,92.74779999999998
6,8,9,74,78.2127
5,8,8,62,66.918
7,6,6,31,40.3365
7,5,7,84,83.07939999999999
7,7,9,14,29.8344
7,8,7,57,63.7138
7,8,9,91,92.73819999999999
5,7,8,9,23.370199999999997
5,8,6,85,83.8641
4,6,7,0,13.691699999999997
4,5,7,65,65.3109
7,5,6,46,51.6307
7,6,9,95,94.35759999999999
7,6,6,9,22.5935
4,7,6,44,49.1793
4,6,6,28,35.472
6,6,9,67,70.9606
6,7,6,4,18.5493
7,5,6,44,50.0177
7,8,8,12,28.223
4,5,7,49,52.4069
5,7,6,93,89.5128
6,7,9,94,93.5394
6,6,6,100,95.17
6,5,8,66,68.5491
6,5,6,60,62.106700000000004
7,6,6,56,60.499
4,8,9,58,63.6787
6,8,6,85,84.67909999999999
4,8,8,44,51.586
6,5,6,0,13.7167
7,6,8,63,67.7479
4,8,6,59,62.0801
6,5,6,5,17.7492
5,6,7,35,42.7342
6,5,9,18,30.6388
6,7,7,99,95.9685
5,5,8,46,51.604099999999995
4,7,6,58,60.4703
5,8,8,56,62.079
7,8,9,7,24.992199999999997
6,7,9,47,55.6339
7,7,7,95,93.55749999999999
5,5,9,34,42.7278
5,7,9,64,68.5294
4,7,8,27,37.072199999999995
6,7,6,63,66.1328
5,5,7,99,93.54690000000001
4,8,8,43,50.7795
4,6,9,95,91.9126
7,8,7,3,20.162799999999997
6,5,6,83,80.6562
6,8,7,28,39.5103
7,8,9,99,99.1902
7,5,9,14,28.2278
6,7,6,51,56.454800000000006
7,8,9,45,55.639199999999995
6,6,7,93,90.3262
4,8,8,63,66.9095
4,7,7,33,41.1095
7,6,6,61,64.5315
7,6,8,53,59.682900000000004
6,5,8,44,50.8061
7,7,8,76,79.03569999999999
5,5,6,70,69.3567
4,5,6,51,53.2182
7,5,6,41,47.5982
5,5,9,62,65.3098
5,7,9,57,62.8839
4,6,8,44,49.9794
7,5,6,4,17.7577
7,8,7,5,21.775799999999997
6,6,9,74,76.6061
7,7,8,87,87.90719999999999
5,7,9,30,41.1084
6,5,6,5,17.7492
4,7,9,66,69.3274
6,8,8,50,58.05500000000001
4,5,8,13,24.174599999999998
6,7,9,96,95.1524
6,5,7,0,14.5184
5,7,6,27,36.2838
6,8,6,73,75.0011
5,8,6,87,85.4771
5,6,6,7,19.3505
7,5,7,34,42.7544
4,7,8,24,34.652699999999996
4,8,9,45,53.194199999999995
7,6,7,77,78.2372
5,7,9,16,29.8174
7,5,8,42,50.0081
7,7,6,46,53.2373
7,5,9,10,25.001799999999996
7,8,9,25,39.5092
5,6,7,43,49.1862
7,5,9,96,94.36080000000001
7,8,8,34,45.965999999999994
7,6,7,75,76.6242
7,5,8,86,85.49409999999999
4,5,6,68,66.92869999999999
6,6,6,71,71.7815
7,5,9,92,91.13479999999998
5,8,7,17,29.8238
5,5,7,80,78.2234
4,8,9,73,75.77619999999999
4,5,9,77,76.5923
4,5,6,38,42.7337
7,8,7,92,91.94129999999998
7,7,7,31,41.9415
5,7,6,68,69.3503
4,8,8,35,44.3275
5,6,9,98,95.14710000000001
7,7,9,21,35.4799
6,7,8,3,19.3462
6,5,7,58,61.2954
4,6,9,66,68.5241
5,5,7,52,55.641400000000004
7,7,7,87,87.10549999999999
4,7,8,91,88.6882
5,8,6,79,79.0251
7,6,7,77,78.2372
6,6,9,22,34.668099999999995
4,5,9,84,82.2378
5,5,8,92,88.70309999999999
5,6,7,37,44.3472
4,8,6,63,65.3061
4,6,8,8,20.9454
6,5,7,36,43.5524
5,8,7,37,45.9538
5,5,9,80,79.82679999999999
5,5,6,84,80.6477
4,5,6,9,19.3452
5,7,7,17,29.0205
7,6,9,16,30.644099999999998
5,8,6,78,78.2186
4,5,8,42,47.5631
6,7,9,82,83.8614
6,5,7,19,29.8419
6,5,7,12,24.1964
5,6,9,46,53.20909999999999
7,6,6,16,28.238999999999997
7,8,8,16,31.448999999999998
5,8,6,5,19.3441
5,5,8,1,15.311599999999999
4,6,6,17,26.600499999999997
4,8,6,92,88.6946
6,5,9,36,45.1558
4,7,8,70,71.7517
7,5,6,54,58.0827
7,7,9,53,61.2879
6,5,9,22,33.8648
5,7,8,92,90.30969999999999
7,6,8,93,91.9429
4,8,9,0,16.901699999999998
5,5,9,90,87.89179999999999
4,5,8,4,16.9161
6,6,7,97,93.5522
5,7,8,24,35.4677
5,8,7,42,49.9863
5,6,6,55,58.0625
5,7,9,96,94.3374
4,5,7,82,79.0214
5,7,6,93,89.5128
6,8,8,39,49.183499999999995
7,6,6,100,95.985
6,8,8,52,59.668000000000006
5,7,7,78,78.217
5,7,6,82,80.6413
6,8,7,48,55.6403
6,8,8,14,29.021
5,8,9,43,52.39619999999999
7,7,7,3,19.359499999999997
7,7,6,98,95.17530000000001
7,8,8,56,63.709
4,7,8,8,21.7487
7,7,7,43,51.619499999999995
6,7,6,9,22.5818
4,6,8,34,41.9144
4,7,7,99,94.33850000000001
6,5,9,55,60.4793
5,7,9,60,65.3034
5,8,7,53,58.8578
6,5,6,81,79.0432
7,5,9,7,22.582299999999996
7,7,8,97,95.9722
7,6,9,0,17.740099999999998
5,8,9,81,83.0432
7,5,6,85,83.0842
7,6,6,16,28.238999999999997
4,8,9,20,33.0317
6,5,6,87,83.8822
6,7,9,77,79.8289
4,7,7,15,26.592499999999998
4,8,8,49,55.6185
7,7,7,8,23.391999999999996
4,5,9,20,30.6218
4,8,7,94,91.10929999999999
7,5,6,47,52.4372
6,8,7,33,43.5428
5,7,6,8,20.9603
4,6,7,51,54.8232
7,6,8,3,19.357899999999997
6,5,7,12,24.1964
4,8,7,3,17.717799999999997
7,7,9,80,83.0634
5,7,9,19,32.2369
6,8,9,64,70.1477
6,5,6,16,26.6207
6,6,6,50,54.845
5,6,8,52,57.2464
5,7,8,54,59.6627
7,6,7,73,75.0112
6,8,8,70,74.185
4,8,9,16,29.805699999999998
7,5,7,43,50.012899999999995
5,8,8,1,17.7215
6,6,8,60,64.5134
5,6,6,52,55.643
4,7,6,24,33.0493
4,7,8,83,82.2362
6,8,6,12,25.8046
4,8,7,77,77.3988
4,5,6,16,24.9907
5,8,7,77,78.21379999999999
5,7,9,55,61.2709
6,8,6,75,76.6141
7,7,9,61,67.7399
4,5,8,74,73.3711
4,7,9,68,70.9404
7,6,7,19,31.460199999999997
6,8,8,78,80.637
5,5,6,45,49.194199999999995
6,7,7,10,24.189999999999998
5,7,6,75,74.9958
7,8,7,21,34.6798
5,8,9,80,82.2367
5,5,7,30,37.898399999999995
7,8,8,22,36.288
7,5,6,83,81.4712
6,6,8,60,64.5134
5,5,8,42,48.378099999999996
6,6,6,84,82.26599999999999
4,6,9,14,26.5861
7,5,9,63,67.74629999999999
6,7,9,30,41.9234
5,6,6,6,18.544
6,7,8,50,57.2517
5,5,8,47,52.410599999999995
6,8,6,18,30.6436
6,6,6,100,95.17
5,5,6,38,43.5487
6,8,6,34,43.5476
5,5,7,31,38.704899999999995
6,6,9,6,21.7641
5,6,8,47,53.213899999999995
4,5,6,64,63.7027
6,8,8,69,73.3785
6,5,9,1,16.9283
4,5,9,32,40.2998
4,5,7,57,58.8589
4,8,7,21,32.23479999999999
6,7,6,69,70.9718
7,5,7,47,53.238899999999994
5,8,8,33,43.5295
5,8,8,60,65.305
4,5,8,30,37.8851
4,6,7,52,55.6297
6,8,6,81,81.45309999999999
6,6,7,79,79.0352
6,8,8,73,76.6045
7,7,6,79,79.8518
4,7,9,70,72.5534
6,5,6,21,30.6532
7,7,7,87,87.10549999999999
4,6,7,45,49.984199999999994
4,7,6,21,30.629799999999996
7,8,6,79,80.6551
4,8,6,66,67.7256
7,7,7,25,37.1025
5,7,9,41,49.9799
7,6,7,29,39.5252
6,5,6,66,66.9457
5,7,9,30,41.1084
6,8,9,13,29.0162
4,5,6,89,83.86519999999999
6,7,9,59,65.31190000000001
6,7,6,25,35.4858
7,7,6,10,24.2033
4,6,7,4,16.917699999999996
6,5,9,31,41.1233
6,7,8,48,55.6387
5,6,9,66,69.3391
7,7,8,61,66.9382
5,6,9,29,39.498599999999996
5,6,9,15,28.2076
4,6,6,14,24.180999999999997
6,5,9,89,87.90029999999999
7,6,7,29,39.5252
7,7,7,19,32.26349999999999
6,5,9,94,91.93279999999999
4,5,7,80,77.4084
7,5,6,74,74.2127
6,5,8,50,55.6451
7,6,6,26,36.304
6,5,9,35,44.3493
4,7,6,95,90.31079999999999
5,8,7,79,79.82679999999999
7,6,6,5,19.3675
6,6,8,52,58.061400000000006
6,7,6,33,41.937799999999996
5,6,7,70,70.9617
6,6,8,17,29.8339
5,7,9,48,55.6254
4,7,6,5,17.7258
6,6,9,78,79.8321
4,5,9,89,86.27029999999999
4,8,9,80,81.42169999999999
4,5,9,94,90.30279999999999
4,6,7,88,84.66369999999999
6,5,8,19,30.6436
6,6,8,85,84.6759
7,8,8,74,78.226
6,5,9,57,62.0923
7,8,7,94,93.55429999999998
6,5,6,38,44.363699999999994
7,5,6,34,41.9527
5,7,6,26,35.4773
7,7,8,3,20.161199999999997
4,7,8,48,54.008700000000005
7,7,9,27,40.3189
6,8,8,8,24.182000000000002
7,6,8,35,45.16589999999999
5,5,8,2,16.1181
6,8,6,64,67.7426
5,5,9,8,21.7588
4,8,8,48,54.812
6,6,6,38,45.167
6,7,8,74,76.6077
4,6,8,14,25.784399999999998
7,6,8,70,73.3934
7,8,6,68,71.7836
6,6,8,57,62.093900000000005
5,5,6,65,65.3242
5,6,6,40,45.964999999999996
4,8,9,100,97.55170000000001
7,8,9,3,21.766199999999998
5,7,9,38,47.5604
4,8,6,14,25.787599999999998
5,7,6,55,58.8658
6,5,8,50,55.6451
4,7,6,33,40.3078
5,7,9,100,97.5634
5,8,9,39,49.170199999999994
7,7,8,45,54.0342
7,8,6,32,42.7496
6,8,9,45,54.8242
6,7,7,8,22.576999999999998
6,7,9,43,52.4079
5,7,9,75,77.4009
5,8,7,73,74.9878
7,5,8,13,26.6196
7,5,7,22,33.07639999999999
7,7,7,27,38.7155
5,7,7,33,41.924499999999995
6,7,7,77,78.2255
7,8,7,70,74.19829999999999
5,8,8,59,64.4985
6,7,9,36,46.7624
5,6,6,64,65.321
6,7,9,34,45.1494
4,7,8,38,45.94369999999999
7,5,8,67,70.1706
4,8,9,81,82.22819999999999
4,8,7,21,32.23479999999999
4,5,7,25,33.0509
4,5,9,32,40.2998
7,8,9,0,19.3467
4,5,9,61,63.6883
4,8,7,73,74.1728
7,8,7,10,25.808299999999996
7,5,9,18,31.453799999999998
4,6,6,30,37.085
7,8,8,10,26.61
7,8,7,86,87.10229999999999
7,5,8,24,35.4911
6,6,6,46,51.619
6,7,7,52,58.063
4,5,9,12,24.169800000000002
4,6,8,60,62.883399999999995
6,8,9,10,26.5967
5,5,7,77,75.8039
5,7,9,69,72.5619
5,8,9,99,97.56020000000001
4,7,6,58,60.4703
7,6,9,27,39.5156
6,7,7,95,92.74249999999999
5,8,7,64,67.7293
4,6,9,45,51.587599999999995
5,8,9,24,37.0727
7,8,7,43,52.422799999999995
4,7,7,23,33.0445
4,5,6,27,33.8622
6,8,6,96,93.5506
7,6,8,85,85.4909
7,7,9,15,30.6409
4,8,8,44,51.586
6,5,7,5,18.5509
7,7,8,93,92.74619999999999
6,5,7,32,40.3264
5,6,9,71,73.3716
7,5,6,54,58.0827
4,7,8,76,76.5907
7,6,9,79,81.4536
7,6,9,88,88.71209999999999
4,6,7,22,31.434699999999996
7,6,8,85,85.4909
5,6,9,52,58.048100000000005
7,8,6,20,33.071600000000004
6,8,6,24,35.482600000000005
4,5,7,42,46.761399999999995
5,7,8,35,44.3392
6,6,8,14,27.4144
4,5,9,44,49.977799999999995
7,6,6,5,19.3675
4,6,7,15,25.789199999999997
5,5,7,97,91.93390000000001
4,7,8,68,70.1387
4,7,8,30,39.491699999999994
6,5,8,86,84.67909999999999
5,7,8,69,71.7602
6,8,8,69,73.3785
7,5,7,14,26.624399999999998
4,7,8,59,62.8802
5,8,8,97,95.1455
6,7,6,39,46.776799999999994
4,8,7,76,76.5923
7,7,7,61,66.1365
7,8,9,61,68.5432
6,6,7,91,88.7132
5,8,9,10,25.7817
4,5,6,98,91.12370000000001
6,7,7,24,35.481
4,8,6,87,84.6621
5,5,6,92,87.0997
6,7,6,4,18.5493
6,7,6,9,22.5818
4,6,6,70,69.345
4,6,9,72,73.3631
6,6,6,82,80.65299999999999
5,8,6,47,53.217099999999995
6,6,9,52,58.8631
4,7,6,37,43.5338
5,5,9,3,17.7263
6,6,6,50,54.845
4,5,7,85,81.4409
7,7,7,56,62.104
5,7,8,12,25.7897
6,7,9,48,56.440400000000004
4,5,9,79,78.2053
4,5,9,79,78.2053
4,7,6,41,46.7598
5,8,7,67,70.1488
6,7,9,6,22.5674
7,8,6,15,29.0391
5,5,6,2,14.5147
4,5,7,37,42.728899999999996
7,5,9,76,78.23079999999999
6,6,8,96,93.54740000000001
6,5,6,76,75.0107
7,7,9,95,95.1609
6,7,6,27,37.0988
7,5,9,26,37.9058
4,6,8,64,66.1094
7,5,9,76,78.23079999999999
5,8,6,32,41.1196
6,5,7,34,41.9394
4,8,9,25,37.0642
7,8,8,31,43.546499999999995
4,8,9,67,70.93719999999999
7,5,8,83,83.07459999999999
4,5,7,81,78.2149
4,6,8,43,49.1729
7,7,6,63,66.9478
5,7,8,6,20.950699999999998
5,6,6,94,89.51599999999999
7,6,8,66,70.1674
6,6,8,80,80.6434
6,8,8,64,69.346
5,5,7,83,80.6429
6,8,6,72,74.1946
5,6,7,64,66.1227
4,8,7,40,47.558299999999996
6,7,7,4,19.351
4,8,6,81,79.8231
6,5,9,3,18.5413
4,5,8,93,88.6946
5,6,8,67,69.34389999999999
5,8,7,82,82.24629999999999
5,7,8,9,23.370199999999997
5,6,8,72,73.37639999999999
4,5,6,91,85.47819999999999
6,8,6,49,55.6451
4,8,6,84,82.2426
5,8,7,81,81.43979999999999
7,8,9,76,80.6407
6,7,8,6,21.765700000000002
5,7,6,99,94.35180000000001
6,5,7,67,68.5539
4,7,9,24,35.4544
4,8,8,56,61.263999999999996
4,7,9,8,22.550399999999996
7,7,7,81,82.2665
4,5,6,68,66.92869999999999
5,7,8,94,91.92269999999999
6,8,6,36,45.1606
5,7,8,47,54.017199999999995
7,8,7,27,39.5188
7,7,7,26,37.909
5,8,9,24,37.0727
4,6,8,71,71.75489999999999
7,7,6,50,56.463300000000004
5,5,7,11,22.5749
4,5,6,0,12.0867
5,8,6,9,22.5701
4,7,6,12,23.371299999999998
5,5,6,16,25.8057
6,5,8,19,30.6436
7,7,9,100,99.1934
7,7,6,94,91.9493
7,5,7,93,90.33789999999999
5,7,8,50,56.4367
4,7,9,81,81.4249
5,6,8,29,38.6969
4,6,8,5,18.525899999999996
4,7,8,86,84.6557
7,8,6,15,29.0391
4,5,8,33,40.3046
6,6,7,66,68.5507
6,7,7,80,80.645
4,8,9,32,42.7097
7,7,9,21,35.4799
4,5,8,7,19.3356
7,8,7,73,76.61779999999999
4,5,9,4,17.7178
4,7,7,19,29.818499999999997
4,8,6,74,74.1776
5,8,6,86,84.6706
7,7,9,9,25.801899999999996
7,6,9,100,98.3901
5,6,8,24,34.6644
4,5,8,47,51.5956
7,6,7,17,29.847199999999997
4,6,8,62,64.4964
6,8,7,56,62.0923
7,6,7,45,52.429199999999994
6,7,8,42,50.7997
4,7,7,9,21.753499999999995
7,8,7,36,46.7773
4,7,6,37,43.5338
6,6,6,16,27.424
5,7,8,16,29.0157
5,8,7,68,70.9553
4,5,8,7,19.3356
6,7,9,44,53.2144
6,5,8,63,66.1296
6,7,7,9,23.383499999999998
6,6,7,11,24.193199999999997
7,6,8,70,73.3934
5,8,8,90,89.5
7,8,7,22,35.4863
6,6,8,99,95.96690000000001
7,6,7,37,45.977199999999996
7,7,9,13,29.0279
5,6,6,91,87.09649999999999
5,7,9,1,17.7199
6,6,8,43,50.802899999999994
7,5,9,50,57.2618
5,7,9,92,91.11139999999999
4,5,8,55,58.0476
6,8,8,100,98.38000000000001
4,8,7,52,57.2363
5,7,8,53,58.8562
6,7,8,65,69.3492
4,8,6,21,31.433099999999996
5,5,8,95,91.12259999999999
7,7,7,40,49.199999999999996
7,8,9,73,78.2212
6,7,9,60,66.11840000000001
5,6,7,52,56.4447
4,7,9,79,79.8119
6,5,7,75,75.0059
6,5,9,42,49.9948
6,6,9,0,16.9251
4,6,8,20,30.623399999999997
7,7,9,17,32.2539
5,6,7,88,85.47869999999999
6,7,7,17,29.8355
4,5,6,13,22.5712
4,7,6,60,62.0833
6,7,8,56,62.0907
6,5,9,5,20.1543
5,6,7,2,16.119699999999998
7,6,6,80,79.85499999999999
6,5,9,66,69.35079999999999
4,6,6,15,24.987499999999997
6,6,6,66,67.749
7,7,9,3,20.962899999999998
6,6,9,99,96.7686
5,8,6,68,70.1536
6,7,6,44,50.80929999999999
4,8,9,12,26.5797
5,6,6,37,43.5455
5,6,6,20,29.835
6,6,6,60,62.91
6,5,8,88,86.29209999999999
7,7,9,95,95.1609
6,5,8,84,83.06609999999999
4,6,9,52,57.2331
4,7,6,27,35.4688
7,7,8,100,98.3917
6,8,7,40,49.1883
4,8,9,49,56.4202
7,5,9,92,91.13479999999998
7,6,6,65,67.7575
7,8,8,95,95.1625
6,8,9,87,88.6972
7,7,9,68,73.3854
5,8,8,55,61.2725
4,8,6,85,83.0491
6,7,8,17,30.6372
7,8,8,0,18.544999999999998
6,5,7,79,78.2319
6,8,6,85,84.67909999999999
4,6,7,5,17.724199999999996
5,8,6,26,36.2806
6,5,8,16,28.2241
5,8,8,83,83.8545
4,7,8,76,76.5907
5,6,7,96,91.9307
6,8,6,77,78.2271
5,6,8,87,85.47389999999999
5,6,8,35,43.5359
7,5,8,44,51.6211
7,8,8,53,61.289500000000004
6,8,7,61,66.1248
4,7,8,25,35.459199999999996
6,6,7,25,35.4842
6,5,6,20,29.8467
5,7,6,46,51.607299999999995
4,8,6,30,38.6916
6,8,9,66,71.7607
6,7,6,49,54.841800000000006
4,5,9,41,47.558299999999996
4,8,7,85,83.85079999999999
6,7,6,66,68.5523
6,8,6,1,16.9331
5,6,8,60,63.6984
5,7,7,2,16.923
5,7,7,8,21.762
4,8,9,37,46.7422
6,5,6,23,32.2662
5,8,8,27,38.6905
7,8,9,25,39.5092
4,7,9,20,32.22839999999999
4,7,8,34,42.717699999999994
5,6,6,72,71.773
5,7,9,58,63.6904
5,5,8,69,70.1536
5,6,6,31,38.7065
5,6,9,36,45.144099999999995
7,5,9,1,17.743299999999998
4,6,8,48,53.2054
7,5,9,78,79.84379999999999
4,8,7,85,83.85079999999999
5,7,7,93,90.3145
7,6,9,58,64.5171
4,7,7,9,21.753499999999995
5,5,7,22,31.446399999999997
4,7,7,80,79.01499999999999
5,7,9,61,66.1099
7,7,6,100,96.7883
4,5,6,12,21.7647
4,7,9,16,29.002399999999998
4,5,9,77,76.5923
4,6,7,32,39.4997
6,8,6,5,20.1591
7,8,7,85,86.29579999999999
6,6,9,8,23.3771
5,7,6,52,56.4463
5,7,8,67,70.1472
7,7,9,21,35.4799
6,6,8,80,80.6434
6,7,6,35,43.550799999999995
4,5,8,80,78.2101
7,6,7,13,26.621199999999998
7,8,7,85,86.29579999999999
4,8,9,14,28.1927
4,8,9,38,47.5487
6,8,8,42,51.602999999999994
4,8,8,48,54.812
6,8,6,50,56.4516
4,5,8,21,30.626599999999996
7,7,9,88,89.5154
6,7,6,100,95.97330000000001
4,6,9,50,55.6201
7,8,6,54,60.4926
7,6,9,98,96.7771
5,7,6,67,68.5438
5,5,9,29,38.6953
5,8,9,58,64.4937
6,5,7,25,34.6809
5,5,9,62,65.3098
7,5,9,13,27.4213
5,5,9,56,60.4708
6,7,6,80,79.8433
4,7,8,60,63.6867
6,7,8,82,83.05969999999999
4,5,9,61,63.6883
